Mass_Tag_ID,P1A_,P1B_,P2A_,P2B_,P3A_,P3B_,P4A_,P4B_,P5A_,P5B_,P6A_,P6B_
10183733,0.002539381,-0.572377549,-1.451049617,-1.147641721,-1.497371071,-1.225689103,-0.152836969,0.255471683,-0.603183547,0.575147342,-0.852437568,-1.285155245
10184065,,1.72786201,1.290174887,1.716678857,1.258221567,1.477261144,0.865856489,1.133085139,1.123578713,1.870924698,,
10184205,0.310980374,0.355006956,0.606453291,-0.782345988,-0.405297273,-0.556588803,0.485577341,0.759224836,-0.585753826,0.129594617,-0.126581307,-0.156879568
10184451,-1.114736571,-0.673455259,,,-0.648272551,-0.621905403,,-1.681241738,-1.113885933,-1.289466858,-0.806899705,-1.02041071
10184474,-1.622625646,-1.119082954,-1.623923105,-1.526112815,-1.221266469,-2.117436253,-1.598594566,-1.691379177,-2.515782368,-1.706427194,-1.275600882,-1.858354737
10184535,,,0.068672117,-0.320374386,0.015612136,-0.313775564,1.836873655,0.37177149,0.460445646,-0.814267812,0.166038792,0.872225374
10184837,,0.21874692,-0.114516874,0.043380809,-0.273098979,-0.605509371,0.295945037,-0.42578321,-0.184505251,-0.275271817,0.195207413,-0.24714163
10184839,0.272104589,0.743002892,0.948484096,,,,0.78797924,0.708378351,,0.348932819,0.101039633,0.558807884
10184840,-0.128100283,-0.130862514,-0.166927787,-0.499037469,,-0.399590121,-0.350349127,-0.735703101,-1.229089334,-0.377080108,-0.416464658,-1.001494358
10184843,,-0.195785275,,-0.498538463,,-0.679157573,-1.005014146,-0.769614586,-0.678507578,-0.515678549,-0.232165033,-0.842822246
10184846,,0.332125869,0.044425712,-0.104256983,0.301996931,0.460168451,-0.8302918,-0.008576563,-0.10826067,-0.213997772,0.043243831,0.32410418
10184857,-1.125306274,-0.84554226,-0.953611025,-0.690123484,-0.808743597,-0.828146587,-0.587967926,-0.708694806,-0.949575857,-0.772898707,-0.665253654,-0.88103245
10184860,0.947372943,1.649918264,0.885685136,0.866547744,1.003761176,0.643226322,0.13733341,0.485440209,0.956435836,0.926542098,0.943505472,
10184861,0.220910141,0.486091092,0.399144012,0.566027704,0.526805658,0.67787229,0.743987827,-0.160568703,-0.374776217,0.376016907,1.24118404,0.893275353
10184870,-1.1375659,-0.203114054,-0.886610242,-0.504131804,,-0.438233792,0.768241845,-0.57259407,-0.932299816,0.03902161,-0.484948243,-0.886119497
10184915,0.062435,0.535011478,-0.369398513,0.38814525,0.121096598,0.436573629,-0.690286463,-0.158101311,-0.558265231,0.161536597,0.008042385,0.403214707
10184972,,0.626658331,-0.504710115,0.487261429,0.79056792,1.202479498,0.028229888,-0.10676884,-0.072996788,0.172653043,0.437104465,0.297263215
10185086,-0.170161137,-0.821060803,-1.330553681,-1.261037263,-0.750755423,-0.639071903,,0.325039383,0.095194305,-0.561410525,-0.534998865,-0.519968181
10185167,-1.543585494,-0.262959393,-1.437119063,-0.948411928,-1.385556364,-1.331829292,,-1.833269775,-1.82470137,-0.581487134,-1.124245916,-1.677146513
10185286,0.192723848,-0.317061519,0.00485733,-0.066681613,0.384555233,-0.363265643,1.621727487,0.393709793,0.267055886,-0.65138511,0.163140961,0.902321306
10185310,0.682403307,1.436218291,0.755422732,0.882207753,1.235806224,0.887391149,0.197348399,0.648278489,0.843145779,0.734699422,0.542925096,1.2024833
10185529,0.211036071,0.311646391,0.61672358,0.47117582,0.465548414,0.592887522,0.725860608,0.381666714,-0.086368809,0.195761841,0.325356088,-0.462516324
10185862,-0.3094904,0.221474537,-0.181744586,-0.015341804,0.093627516,0.265596816,1.001617717,-0.102758987,-0.154877421,0.557924948,0.174713455,-0.348656097
10186214,,1.300681992,2.849822691,1.902149268,0.519573534,0.353274708,1.181129596,1.221006629,-1.369732854,2.44395893,1.554246487,0.881729039
10186260,1.689558983,1.582687341,1.597030406,1.050030099,,-0.740405656,0.385481363,0.181203922,-1.699103466,1.352275439,,
10186764,-1.496853454,-0.090261029,-0.033854734,-0.214518127,-1.19061845,-0.710048583,-1.392377222,-0.829410979,0.379757976,-1.036849944,1.242453709,-1.593520558
10186946,-0.939991774,-0.555870729,-0.662646828,-1.075074319,-0.519680284,-1.383038197,-0.730211426,-0.456796578,-0.900446177,-1.081974998,-0.567975757,-0.636231951
10187899,-0.102720399,-0.781106707,,-1.516218685,-0.462271294,,-1.52816402,0.05441716,-0.75461606,-0.669984902,-0.787330502,-0.834784701
10187946,2.317960228,1.674325876,1.831009316,1.286167976,-0.128559496,-0.180324128,0.874202983,0.557432009,-1.582835253,1.927409829,1.804306506,0.596521718
10188047,-0.326694056,-0.26013612,0.196350694,-0.317663645,0.313828196,-0.203903405,0.083652778,-0.009906109,-0.619008005,-0.184719068,-0.419686274,-0.34453913
10188171,,-0.663710144,,-0.975650588,-1.253884246,-0.749900542,-1.136359496,-1.619673178,-0.925346681,-1.335520376,-0.741605779,-1.489420481
10188174,-0.69976609,-0.269884496,-0.157271448,-0.596721041,0.02470519,-0.25889094,-0.528265321,-0.65834913,-0.34194346,-0.742247158,0.24226751,-0.519819603
10188175,-1.298303562,-1.079820858,-1.255977709,-1.186907252,-1.019947451,-1.041888834,-1.720214909,-1.853460368,-1.441100742,-1.290050062,-1.239124134,-1.71338665
10188176,-1.190481263,-1.030398987,-0.650874482,,-1.09609063,,-0.205615001,-0.673418196,-1.630936985,-1.046959518,,-1.14599233
10188180,-0.399870479,-0.359433584,-0.306321114,-1.359518341,-0.967083851,-0.947316551,-0.122814979,0.170531351,-0.900897765,-0.622712872,-0.716517871,-1.038085658
10188181,,-0.877190711,,-1.131677017,-0.745798247,-0.906469077,,-0.374591602,-0.219819648,-0.852400187,-0.568588949,-0.587947395
10188186,0.346135922,1.084062761,0.068052305,0.576896194,-0.478622464,0.675477439,0.355607424,0.057816595,-0.052606734,2.916883066,-0.132973551,-0.782894311
10188188,-0.251658653,-0.245425673,0.159808985,0.295947516,-0.233323246,-0.240667425,0.460257457,0.155321242,-0.311749326,0.063372879,,0.129903662
10188191,,0.017700744,-1.399347843,-0.722990212,-0.584039664,-0.817446473,-2.01964996,-0.703299002,-0.828270409,-0.715632088,-0.842645736,-0.444853892
10188196,-0.579995535,0.06590514,-0.082066068,-0.172263732,-0.117856272,-0.18681689,0.027658527,-0.319254308,0.935343121,-0.076815734,0.644025272,-1.086451542
10188200,0.361858451,0.065699088,0.671202027,0.632791371,,-0.446596058,-0.561785291,-0.740977073,-1.28171077,1.250959882,0.703656938,
10188202,-0.220810338,-0.065729765,-0.755739201,0.684705567,-0.410561439,0.626673273,0.210722849,-0.16288216,1.907475195,0.516708353,0.519463117,0.256936432
10188206,-0.249312121,-0.34187712,-0.746249706,-0.706482725,-0.310915092,-0.448701549,-1.339192152,0.023036773,0.423006107,-0.525262976,0.017396663,0.261921531
10188212,0.469614369,0.578020397,0.253932778,0.095819784,0.343965279,0.269836425,0.213071397,0.203102464,0.129122168,-0.051279383,0.328579114,-0.076662265
10188220,0.416926399,0.849542739,0.510240522,,1.115010229,0.529846644,0.953119013,0.419787428,0.298529078,0.564597643,0.436293172,0.595841772
10188223,-0.523755785,-0.748997689,-0.936375195,,-0.791050961,,-0.517962152,-0.779145703,-0.593821145,-1.286787156,-0.649472169,-0.673467967
10188227,0.871709737,0.374684159,-0.8349738,0.338754477,1.014136443,0.314869126,0.447307663,-0.469874279,0.62716406,-0.280277137,0.556837883,0.449569175
10188229,3.504191964,2.425637096,3.732442256,2.320774239,1.535584296,0.539518167,2.183292677,1.94765491,-0.676228458,3.628862322,3.074126543,2.242109841
10188233,0.264185793,0.325049709,0.340133397,0.034868852,0.671829673,-0.325749748,-0.248851494,0.508890472,0.836378873,0.009118298,0.181246843,1.391047199
10188244,0.144390828,0.549577238,-0.204443363,-0.009834495,0.325109866,0.165061453,0.808962875,0.418491062,-0.090735628,0.23567603,0.546655286,0.003443993
10188258,-0.736701972,-1.219763048,0.310880601,-0.455325387,-0.602179167,-1.390644425,1.108539358,0.144903732,-0.242446718,-0.569472347,-0.359377968,-0.269855245
10188259,1.554653873,1.015829275,1.682765235,1.520098464,1.553814456,0.728782792,2.215118029,2.286263587,2.303172807,0.875320306,1.346833932,1.466624312
10188279,-0.284527547,-0.654689623,-0.935501285,-0.779973112,0.499306542,2.269121181,-0.987753488,0.455112921,1.340888383,-0.951368264,-0.043422944,0.773575187
10188596,-0.106489915,-0.192459434,0.335584258,-0.202721702,0.502857347,-0.452583747,-0.182093452,-0.057434644,0.504227688,,-0.295603954,
10188873,0.788065659,0.435324025,0.932714762,-0.533369824,-0.343844693,-0.358691391,1.160793191,0.982332375,-0.079827504,0.295631164,0.232809852,0.073656266
10188892,-0.082847374,0.218284874,0.703037983,0.19056544,0.561196456,0.42701316,0.334498802,0.237368318,0.35100635,0.010117357,1.019120728,0.73740717
10189170,0.217218391,0.16814195,0.373597622,-0.00104592,0.705796204,-0.277734703,-0.306727504,0.6451797,0.782243449,0.028300523,-0.00988899,1.430166636
10190411,0.386772883,0.401354101,-0.132029643,0.313371779,0.304252065,0.294462341,0.679649247,,,,0.568503614,0.083921062
10191960,-0.037852922,0.478370482,0.819701998,0.245603144,1.349916353,1.338015566,0.281600565,0.649622586,0.939647116,0.565785457,1.425433072,0.759091621
10192273,0.169335657,-0.492794587,-0.773190602,-0.124042674,-0.541460242,-0.4380447,-1.097015659,-1.493282772,-1.307295712,-0.419740534,-0.750813159,-0.87898761
10192279,0.580996461,1.128390332,0.58741323,0.573637716,0.744796877,0.957240323,0.111051721,0.53123049,0.512350811,0.438953815,0.24168107,0.795557905
10192280,-1.327159862,-1.395529639,,-1.753297047,,-1.165471191,,-1.381936322,-1.445497417,-1.708166154,-0.647058725,-1.557154283
10192282,-1.478903484,0.234840592,0.351656202,0.51414494,0.515021208,0.085044663,-0.431708045,0.387410902,-0.204644098,0.284025899,,0.380511943
10192283,,0.499130116,0.610116164,0.230860143,0.797483598,0.238504899,0.139453714,0.103225605,-0.042769528,-0.06523765,,0.563054672
10192284,1.12157653,0.487733698,-0.88102635,0.502721864,1.141604939,0.271586209,0.660000978,-0.404737069,0.843522216,-0.379163108,0.552082333,0.588005217
10192288,-0.234879223,0.658782306,-0.02265282,0.581229061,,0.929246296,0.300648794,0.803609909,1.026272157,0.69806204,1.086262605,0.197312563
10192290,-1.264128311,-0.385450592,-0.688535204,-0.60205461,-0.304109605,-1.0057787,,-0.958519092,-1.206272877,-0.383999272,-0.721947577,-0.968341476
10192293,-0.757442634,,-1.197182588,-1.063155661,,-1.426095148,-0.171616223,-0.327514459,-1.109681313,-1.099672652,-1.296919634,-0.748744255
10192298,,-0.690557615,-0.300209818,-0.67653361,-0.288511988,-0.769609718,0.204620322,0.084512677,0.655863003,-0.324211444,-0.082060793,0.074262769
10192317,-0.485822994,-0.545113078,-1.122015149,-0.412270008,0.195237446,-0.281886581,-0.75606524,-1.507208813,-0.180683316,-1.213537239,-0.119508309,0.109530773
10192331,0.291040914,0.315655112,-0.056403041,0.380089474,0.349715493,0.369458173,-0.586094104,0.356970655,0.013004172,0.749673184,0.27314858,-0.429103934
10192397,-0.152100581,-0.018224461,-1.000216886,-0.353256082,-0.403984714,-0.397696541,-0.425058482,-0.384881388,-0.825862845,-0.408859339,-0.043442798,-0.797590711
10192441,0.59822462,0.492786937,0.275987537,0.62147428,1.264451753,1.015290334,0.27864539,-0.315983724,0.432136981,0.041020703,1.221830792,0.714118171
10192739,1.64973669,,1.075114868,,,0.731059781,,1.537444226,0.507596155,0.698539632,0.455486717,0.184993879
10193844,1.425411539,0.95728907,1.399044571,1.224357294,1.734244684,0.40224548,0.678259612,1.401478446,1.183298214,0.509074393,0.819643674,2.373123085
10196806,0.770081153,1.057094837,0.8108027,0.601544421,1.53285519,4.87E-10,1.155458074,0.782556861,0.926316278,0.667495412,0.866870822,1.058561204
10197056,,-0.921265785,,-0.577289674,,-0.239469912,-0.704307525,-1.009845881,0.016107809,-0.703186451,-0.25341787,-0.097569729
10197061,0.45706019,0.336106861,0.769006032,0.405222624,0.503170845,0.035829806,0.873945941,0.362828664,-0.313665072,0.489550074,0.242757113,0.03761787
10197064,-0.469686495,-0.089823539,-0.705704076,0.298217142,-0.722754615,-0.423167589,-1.050641112,-0.693500138,-1.618028942,,-0.319142863,
10197065,2.311923789,2.163621464,1.395648549,0.976309908,1.59445722,1.110229767,2.054860887,1.932184671,1.054334573,2.657182506,2.000952325,2.069043715
10197074,1.263400491,0.961358453,-0.401196355,0.635284255,1.561994367,0.624403658,0.842268522,-0.104492941,1.01505328,0.173622812,1.173063229,1.097261029
10197078,0.791233494,0.332169319,-1.045612724,0.170730873,0.830961448,0.172533395,0.336199748,-0.587100829,0.618919573,-0.283672869,0.544488072,0.350545496
10197079,3.067250251,5.342653196,,,1.738400406,0.254259918,2.343654405,2.521214859,-0.523301179,4.532023861,,
10197083,0.349473346,0.233010717,0.631689122,-1.06316984,-0.299358638,-0.395570714,0.817439306,0.857539017,-0.499955165,-0.094141488,-0.28177395,-0.317174985
10197087,-0.98107619,,0.25879695,0.375554884,,-0.176669372,0.238173691,0.492273755,-0.235681671,-1.158259188,-0.965104903,-0.004009897
10197356,,-0.657509415,-1.603631974,-0.976533027,-1.12353127,-1.212247717,-0.970488048,-1.4875649,-1.235184874,-1.450831376,-0.882632575,-1.439570241
10201544,1.056788576,-0.184873878,-0.487415183,0.241624764,1.521074634,0.697598574,1.296125552,-0.121311144,2.046660487,-0.873399872,0.451846233,2.16587131
10201552,1.365794893,,0.549352184,0.135351817,,-0.534080002,,0.611886904,1.186214933,,0.410192329,0.388969397
10201786,-0.91605443,0.173502175,0.949973719,2.155817429,-0.30820398,-0.213622104,3.269194148,1.491816325,1.169776068,2.574506314,0.279342983,0.950464097
10206180,0.719918262,1.221300274,1.12913786,1.088181922,0.892636599,0.670754947,1.547603163,0.555471886,0.923271545,1.024359172,1.180639595,0.957965033
10211408,-0.444064505,-0.467149453,-0.253768231,-0.443463461,-0.288492224,-0.173761912,-0.048152032,-0.567837882,-0.620668626,-0.464169044,-0.394095606,-1.302897813
10229947,-0.240229792,0.913416069,0.465824681,0.28180814,0.709502975,-0.140896907,1.318620205,0.081287519,-0.385530204,0.749449243,0.342190682,0.411227944
10232665,-0.430065655,-0.054668976,0.297639871,-0.157419577,-0.10276852,-0.156116746,0.139662605,0.051602929,-0.65495154,-0.340670955,-0.356953077,-0.328730445
10233115,1.534494959,1.372214686,1.95595959,2.243617005,1.667938129,1.624082189,1.516239097,1.100358472,1.232363519,1.344628759,1.175973619,2.395401002
10233913,0.036703304,-1.259840436,-0.145227863,-1.228377988,-0.086849144,0.241241933,1.716338668,0.590413006,1.769716894,-1.102898253,1.512435006,0.559347096
10236803,0.089569246,1.58880086,0.436612049,2.400375417,1.128039422,2.148199138,-0.79487006,0.812270155,-0.121724732,1.886057141,1.025834993,0.446020338
10240623,1.432857768,2.267745219,2.055722527,2.147688391,2.254432085,1.611986338,2.175426179,2.058781593,1.617797497,2.021405922,1.998886392,2.390704513
10240697,0.041889301,0.633145038,0.897068903,0.127620396,,,0.815954121,0.862769361,1.395636895,1.896893329,0.595546774,
10241881,1.147028325,,,,1.170370521,1.37519687,-0.219939624,0.93308747,0.3769691,1.492112377,1.089402172,2.026816851
10244373,0.592710125,0.344088323,0.659097857,1.406269099,0.57638392,0.632372849,1.305333345,0.007618665,1.442091289,1.569239198,1.465127205,0.339512439
10246923,,-0.081834048,0.47768473,-0.459683197,-0.393785986,-0.205885852,0.87870864,0.291976876,1.261244447,1.471585357,-0.364435098,
10248416,1.345681198,1.525549431,2.334641283,0.468044251,1.589575435,1.444381368,2.582816263,2.043256223,0.264835219,2.146861053,1.667697742,1.338080951
10251625,-2.182552347,-1.839690466,,-2.081856813,-2.126865409,-2.157472206,,-2.097142573,-2.557269509,,-1.852398147,-2.084406853
10252032,0.892434561,1.237048101,1.884049128,0.966553423,0.205771254,1.584063806,1.054804339,1.618271382,0.818583031,0.932839336,0.636668948,1.051941877
10252780,-0.97561576,-1.138198204,-0.956759683,,,-1.808725394,-1.909698518,,,-0.101916808,-0.424678658,-1.916585838
10263416,-0.749366725,-0.866172622,-0.847455915,-0.577930655,-0.832313172,-0.476800664,-0.254727749,-0.575671166,-0.404052441,-0.321290869,-0.508765747,-0.622192371
10263436,0.785433551,0.636200024,0.576931384,0.335916501,-1.427565909,-1.398045619,-0.343677414,-0.719215927,-2.553902098,0.512285433,0.410596259,-0.73626582
10263886,-0.040246247,0.398765136,-0.880715882,-0.311368848,,-0.53551574,0.90440127,-0.198411965,1.367325689,-0.267100936,-0.453264704,-0.03966286
10266785,-0.96225174,-0.778482571,-1.305117078,-1.342665169,-0.965528837,-0.589875146,-2.138480237,-1.432419777,-1.367723678,-1.155872576,-0.937982368,-1.107793371
10269942,-1.112152246,-1.066768782,,-1.361867326,-1.064265687,-1.085536317,-1.665573235,-2.282355319,-0.315459569,-1.671386777,,-1.59965489
10269954,-0.475852926,-0.167335213,0.01187736,0.151533806,-0.279882644,-0.194833172,0.30398314,0.056206626,-1.171253899,0.120456043,-0.148489002,-0.621393278
10270006,,-0.911290943,,-0.234585917,,0.112975562,0.022897112,-0.419185542,0.125323622,-0.443456962,,0.142807604
10270028,-0.169179267,-0.425591634,0.740343793,0.415109461,-0.211820509,0.300775192,0.517538751,0.08698314,0.57007604,0.047716388,0.213982217,0.953256454
10270064,-0.952699004,-0.373476297,-1.210706584,,-1.098637095,-1.202960183,-0.980700124,-0.824532081,-0.243088535,-0.514427402,-0.419722351,-0.680939481
10270232,,-1.541623806,-1.336174705,-1.739425822,-2.142856572,-2.238293665,-1.095403987,-1.927501616,-2.580888637,-1.121624607,-1.426501971,-2.382041941
10270425,0.214850795,0.280662129,0.532943564,0.645045104,0.703262775,0.883490928,0.760738338,0.032735031,-0.486340844,0.208039585,0.740581573,0.504550518
10270431,-0.780215856,0.044340793,-1.219306953,-0.108853848,-0.379088567,0.049029464,-1.516346782,-0.667907807,-1.122603411,-0.553160774,-0.675951394,-0.372598493
10270438,0.144318102,0.001869471,0.14599144,0.040918157,0.100643105,0.476365855,0.565593248,0.075425594,-0.067106019,-0.347663377,-0.048287264,-0.794734472
10271102,0.428793462,,1.139553453,2.452551007,,,-1.019453541,0.491993251,,3.195792238,1.638216577,1.415238476
10274919,0.009169492,-0.681992377,0.778728957,0.100311019,0.823713637,0.492023,0.506695229,0.186880313,0.079618376,-0.45076793,0.634623813,0.136051438
10282791,,,-1.054031452,-1.26764806,-1.218244421,-1.12022294,-1.336433965,-0.536035355,-0.640413604,-1.123716338,-1.017688311,-0.223087172
10282821,0.856251677,0.600013793,0.888873781,1.173597554,1.251200074,0.821209404,0.307337201,0.200219591,0.148834558,0.450790828,0.112894574,1.222206095
10283464,0.094913712,-0.279452581,-0.114229856,-0.101709674,0.358266508,2.813620321,-0.744575137,1.023278492,2.242551791,-0.248140611,0.79580439,1.311595697
10284374,,-1.623192364,,-1.677334718,-1.812588371,-2.012925315,-1.160369712,-1.925895207,-1.857255124,-0.613013134,,-0.652776356
10284789,-0.011644099,0.079593726,0.544684198,-0.092799656,0.895850125,0.729979156,-0.015760941,0.129603373,0.462330969,0.034989925,0.858860503,0.157084825
10284805,-1.052071111,-1.036759034,-1.430337885,-1.128112218,-1.021971491,-1.300883395,-0.972684873,-1.046675845,-1.446604391,-1.309956626,-0.856080501,-1.491210739
10285139,0.019712161,,1.046680583,0.221426094,,0.238004687,1.36869829,1.26549169,2.043388777,1.816991317,,
10285320,0.667221494,-0.485092425,-0.700280677,-0.298589074,0.611339434,0.316234819,0.248719159,-0.729156621,0.523725117,-0.600972612,0.413434107,0.000522779
10285731,0.092085602,0.317686653,0.295001979,-0.069670186,0.261199481,0.389339022,-0.411141837,-0.356339608,0.058423492,0.194583772,0.439591482,-0.081114654
10287019,-0.256299832,-0.874732736,-0.02138719,-1.156830678,,-1.667732767,0.954347064,0.11946767,-0.496422872,-0.41475679,-0.891763752,-0.138067241
10287411,1.743196044,0.677581295,2.115003663,1.631390309,1.684279647,1.769687385,1.884123168,2.062363973,1.877047704,1.405437152,2.504951484,0.236389312
10287699,0.514812846,0.552248393,-0.478407127,-0.033216224,0.733528189,0.728838097,0.275576098,-0.289821181,0.884935685,-0.306508103,0.705014244,1.106538654
10287710,0.502896985,1.114049787,1.184977202,0.997913393,0.890169362,0.560618951,,1.064980909,0.256012914,1.253290864,0.98425801,0.532859557
10287711,-0.20737839,-0.037657072,0.379386319,-0.073670744,0.083675002,-0.028946593,0.199581708,0.102225276,-0.543048595,-0.419150063,-0.237014108,-0.289795411
10287729,0.140332902,-0.024408551,0.259527812,0.392696238,-0.650099807,-0.736686358,0.506427548,0.037624919,-0.76050588,0.681833609,0.266395815,-0.771282664
10288576,-0.599637115,-0.045374334,0.115225814,-1.174200934,-0.308961922,-1.606806454,0.219174842,-0.157502156,-0.767679713,-0.462030763,-1.129788644,-0.524256211
10289153,0.18107978,,0.492890671,0.809449372,,0.601107754,1.745197833,0.644150719,0.189499997,,0.714584677,0.273678025
10307258,,0.10789743,0.238073526,,0.225382012,,-0.30383627,-0.247142207,-0.029086298,0.092623691,0.277157141,-0.671421631
10307379,0.717525992,0.468147593,0.760714759,0.738211473,0.632045442,-0.257161227,1.259070714,0.771904306,1.050262347,0.765669899,0.911938906,1.130959118
10345984,-0.012393023,0.085942493,0.431451794,0.374633738,0.386121907,0.519701345,0.495193159,-0.165895925,-0.650572455,0.059401342,0.578669576,0.380378357
10354684,-0.079293278,-0.323119447,0.243613446,-1.12254594,-0.316585308,-1.358116728,1.743381719,0.799916447,0.074245589,-0.061362966,-0.447097138,0.332513859
10354722,0.498895855,0.199547293,0.043402528,-0.105018119,0.406240987,0.551153805,-0.668340252,-0.203086754,-0.197505962,-0.053399797,0.161839685,0.147503541
10358064,,-0.311919109,,-0.530936037,,0.183801007,-0.333429232,-0.721902731,0.394986034,-0.451670525,0.037889396,0.264626763
10360234,-0.460532441,-0.391399369,0.094717648,-0.380812672,0.087106785,-0.040197318,-0.34697621,-0.531580104,-0.337587538,-0.592150085,0.250724771,0.013285612
10366421,-1.263039872,-0.643435953,-1.373505229,-0.784339157,-1.087949498,-0.832534131,-0.56482398,-1.625736306,-0.463059118,-0.168703081,-0.344114801,-1.442914576
10369658,-0.076222388,-0.262620008,0.233016255,-0.564411885,0.432860348,-1.209400199,-1.195120077,0.112206911,0.300000402,-0.702124602,-0.194725605,1.078955105
10369714,-1.477246474,-1.884722596,,,-1.681907222,-1.4343582,,-2.183266313,-1.10342566,-1.015083405,,-0.56772448
10369969,-0.111457389,-0.27102306,0.53344809,-0.173542352,0.339728494,0.399721608,1.996778231,0.081012013,0.532951506,0.243730828,0.037162369,0.262102302
10373561,-0.533833225,1.335221803,0.359582289,1.507108271,-0.600213075,,,-0.57217205,,2.547541227,1.090752331,0.694877406
10374393,0.764000374,0.638705614,0.790634375,0.297685337,0.591346772,0.794100108,0.915568401,0.309862644,-0.019266488,0.238223131,0.459990361,0.368490169
10388522,0.38321262,0.41925677,0.435880412,-0.987498912,-0.02598467,-0.681473183,0.611421742,0.540668393,-0.48017102,-0.078172221,-0.154914928,-0.184760434
10437884,,,1.495161585,,,0.134978834,-0.472981467,0.356687416,-0.388260396,0.986656307,0.042666638,-0.59333366
10460342,-2.041026712,-1.012525435,-1.702832671,-0.313257172,-1.704882733,-0.7467226,,-1.930399607,-2.61030658,-0.821780806,-1.496813282,
10463963,-0.584045656,,0.419141372,-0.016269781,,0.29679705,0.162136476,-0.014456061,0.164581732,-0.077830598,0.66197281,0.444954157
10466388,-0.326740428,-1.006173786,0.182517251,-1.228381715,-0.759363351,-1.973275107,1.278344347,0.450616321,-0.221105548,-0.545243904,-1.067981582,-0.205162089
10466514,-0.73957924,-1.435740449,-0.613091525,,-1.180940074,,0.436562836,-0.33868255,-0.893800164,-1.111843643,,-0.865817277
10466661,-0.407323987,-0.971232967,0.171508505,,-0.951133553,,0.892021718,-0.052769772,-0.833403593,-0.714146384,-1.78114846,-0.566065051
10468042,-1.260306957,-0.510705719,-0.841773296,-0.890933844,-1.014557911,-0.558751531,-1.659366305,,-1.089036097,,-0.785702244,-1.179294729
10471108,-0.654066441,-0.565670255,-0.134559984,0.325352958,-0.273756882,0.350219923,-0.473837332,-0.690323202,-0.255496362,0.640596816,0.081277609,-0.903838321
10472176,-0.363223602,-0.678243824,-0.304561708,0.097597372,-1.071738834,-0.543951494,0.746572857,-0.098467261,-0.476151068,0.051584574,-1.482545269,-0.454785652
10472524,,-0.338476288,-1.141128572,-0.11865123,-1.155722641,-0.590543508,-0.072079731,-1.513848174,1.010041513,-0.383985811,-0.334029415,-0.495125248
10474468,-0.156453897,-0.192984917,-0.09787249,-0.20461453,-0.007343394,-0.852324666,0.374115656,-0.308982177,-0.656571545,-0.25402861,-0.365678987,-0.417614863
10474471,-0.308874925,,-0.843890017,,0.039216372,-0.063037263,-1.142399547,-0.51293077,-0.712527774,-0.349598478,0.006566495,0.349313787
10475087,,0.112355677,,0.122113193,-0.271489273,-0.456073452,,0.586353418,0.21421092,0.078563372,0.385610556,0.062662314
10477836,-0.026470991,0.108636839,0.329857524,0.553473428,0.767443524,1.160373843,-0.249373979,-0.030680102,0.676815455,0.503966188,0.220845371,0.546556403
10478213,,1.075537996,0.575485486,1.027950237,0.703757251,0.992350861,1.293719299,1.150060528,0.11158696,1.341717133,1.000551507,0.780740622
10566878,4.118761392,3.310070914,4.887370707,4.126258227,,5.007563522,,5.35065878,,,4.373241488,3.925347655
10577224,1.756760689,1.861824585,1.230297938,1.954015102,3.202662995,2.646757322,1.175992578,1.183475702,1.076441994,1.006942309,1.974026753,1.621481826
10584674,-0.559565415,0.249547812,-0.529156099,0.042619597,-0.366533267,-0.290319175,-0.658152197,-0.773158454,-0.451676506,0.948170868,0.552393261,-0.806062312
10601895,-0.440885878,-0.235056852,-0.079316977,,-0.328530514,-0.358898914,,,-0.758098894,-0.328087786,-0.349820605,-0.791475635
10608629,-0.396245916,-0.575872206,-0.131958585,-0.35321544,-0.626876182,-0.682194558,0.072104886,-0.415622948,-1.292207251,-0.359538834,-0.635514499,-0.841767337
10608631,4.368819015,4.106775633,5.464060909,3.452885606,1.735991527,1.665220194,2.92699902,3.008986711,0.81536087,4.903579011,,3.850268579
10608665,-0.338695579,-0.580729724,-0.145860662,-1.231964272,-0.758499497,-1.203900317,0.902412868,-0.117769618,-0.411978933,-0.624558487,-1.048349683,-0.58281246
10608720,-0.851390038,-1.21710472,-0.825670446,-1.253800204,-0.49921428,-1.547469838,,-0.837591451,-0.378569322,,,0.059062047
10608755,0.475622358,0.576528942,0.790042807,0.922544188,0.291520654,0.869952835,0.910219274,1.084339226,0.238650371,1.085458762,1.054830339,0.462393007
10608897,0.142404075,-1.024184453,0.16628005,0.12426022,1.104046443,0.657635614,0.906927009,0.500463001,-0.774971817,-0.654221221,,-1.269898327
10608910,0.206576587,0.599111333,0.771406402,0.573727497,0.580151753,0.65989075,1.153234853,0.606922529,0.396162544,0.747530511,0.838494659,-0.05733876
10610163,,-0.261167744,-0.87452844,-0.004030649,-0.218521692,1.84017387,,-0.340637747,0.452174102,-0.262487466,-0.61217331,0.949311098
10615299,0.063958314,0.039960395,0.596047402,-0.025595475,0.65602274,-0.378719295,-0.294280557,0.595117668,0.924357796,0.147415886,-0.04609503,1.523840844
10615882,-0.188816493,-0.176069948,-1.345511459,-0.215083046,0.341244719,0.504234269,-1.363068617,-1.606134249,-1.05317592,-0.644717217,-0.586738514,-0.561492923
10616048,0.887585359,0.513292351,0.758351892,0.057093899,0.375797447,-0.10771576,0.911317604,0.880956695,-1.883484403,1.495454188,0.992499413,-0.988982035
