Mass_Tag_ID,A1_run1,A1_run2,A2_run1,A2_run2,A3_run1,A3_run2,B1_run1,B1_run2,B2_run1,B2_run2,B3_run1,B3_run2
31885975,1277532.5,948024.5,1209778,3265109,,903258,1427175,2715366.5,674663,1235416,1196076.5,635486
31886388,57214,,37830,,,9719,,,,,,
31895000,,,,171815,,19011,,,86705,,,75898.5
31939972,1206717.25,2416418,632100.25,1729139.5,97119,984953,1786780.25,2552352,829795.5,1354929.5,850929.5,1399508.25
31949744,587198.5,329340.5,165873,919455,50930,381606.5,438337,808421,354926.5,161424,460681.5,584214.5
32203046,621727.5,875176,,,,,,,,,191222.5,590945
32226538,,,,53423,,,,,,,41192.5,27292.5
32229512,44551,111345.5,32693,779531,,213363.5,158200.5,54143,21370,,73898,36931
32230061,,,41056,229191.5,163655.5,292730,,,,,,
32232369,179814.5,,508916,,390061.5,,34391,296938,,,,165381.5
32233816,58430,,32997,435505,,294307,,,,127374,,
32245968,311328.5,128682.5,153484,419330.5,44680.5,169131,40635,139839,277312.5,131087.5,25026,20836
32249234,3839319,6043943.5,2293417.5,5967637,173821.5,2115609.5,3932249,6846391.5,3446321,4246810,4262149.5,4493446.5
32249326,99014.5,,116565.5,2669007.5,73257.5,257629,,,54089.5,,191811.5,
32255913,,126335,46098,,28804.5,167671.25,162978,,125840,184768,,
32256460,1201766.5,1547519.5,,,189189,259387.5,,,,,748938.5,684635
32260316,5145828.5,9570571,4180656.5,15919666.5,394254.5,3583844.5,11651716.5,15149534.25,9018761.5,12296058,2217475,4637245
32260397,31781.5,,75110,173353.5,28880.5,47405,,,53128.5,14254,476291,454371
32260819,,,,10238,5761,,,37892.5,,,,
32265111,1290002.5,1783983,,,,553199,,,,,299591,569618.5
32271179,141821.5,138012.5,36727,136470.5,,,121116.5,242389.5,110859,,,
32272679,350226,128884.5,183230.5,204683,62058,490880.5,740176,1048013,149211.5,77739.5,128966.5,192794.5
32272770,84202,,58892,45942.5,,44040.5,41255,,12931,122620,137901.5,49020
32273156,13647,25365,8013,336617.5,,122751.5,111721,146941.5,153060.5,66360,115151,29909
32274846,,,70875.5,,,67593.5,60432,,,,,
32281780,258535.5,362349.5,187444.5,843306,,56009,,431701,,,233613,458703.5
32283818,23933019.5,44703664,11885966.5,49324790.5,924322.5,10202975,34915927.5,63794132,22202761.5,29733704,34602208,43605770
32288339,122704.5,107033.5,89357,159991.5,,102120.5,94742,,,,43500.5,
32292931,188075.5,352114.5,,690424.75,39238,582676.5,299574,211235,730824.5,382605,791561.5,275323
32296670,475871,890214.5,158128.5,1051899,,323364.5,640330.5,1434999.5,468834.5,460228.5,614879.5,779668.5
32304563,2613409,,796233.5,2218539,34554,1010666.5,2094758,3377025.5,1496258.5,2290495.5,2435390,2057116
32304635,18978230.5,23597424,5196167.5,23079282.5,1094733.5,7316651,15544448,26388168.5,17319417.5,20998776.5,11726222,9635128.5
32306333,971241.5,,,,,258882,672210.5,582572,116037.5,71534,273909.5,
32314614,237975,,112938,,,73011,,,104130.5,139229.5,189495.5,
32315891,,,37431,445688,,,,,,,376090.5,547431
32320803,46207996.5,84544798.5,2273194,18914658.5,547857.5,7849195,13887102,25798657.5,89007747.5,119849893,26399389,26666703.5
32393967,,175723.5,,,,,,,,,777844,910007
32400484,112031.5,255849,,,,,,,,,282808,435894
32401394,150735,428640.5,134356.5,460873,,227320.5,301650.5,604067.5,218214,299444.5,351489,404574
32405303,9974421.5,,8624850.5,,2223885.5,5483969.5,14159668.5,21627191.5,12484386,,13896867,14700229
32458481,211857.5,611020.5,131313.5,348208,,301849.5,403932,575137.5,187905,314883,234612.5,115185
32459796,1579805,1771549,335187.5,2041155.5,,904566.5,798609,1110759,1241083,1130658.5,1757288,1566775
32463958,144691.5,,197385,267091,,238797,168631,542089.5,,204165,357687.5,324936.5
32467445,100704.5,,,887965,,,,,302064,212495.5,,
32577943,409653.5,650809,144296.5,902738,206180.5,256104,458878,422832.5,620614.5,869631.5,600625,433195
32740342,8730937,12720248,344283,1924023.5,91882,1632294.5,2987877,5111423.5,10245093.5,12122869.5,10798565.5,12237573
32801175,212140,320476.5,,,,62523,,,,,,138412.5
32819492,,76431,,,,,192513.5,,46448.5,,510914,374811.5
32829229,241973.5,295422,220718.5,628919,112017,437734,803731.5,1125246,556169.5,576637,,
32885591,15225281,25186326,344886.5,2223467.5,360955.5,2563594.5,2771814.5,6837468.5,19062414.5,23465685,6607278,10435659
32932029,,,,,,,,104052.5,39905,14117,,
33046620,488323.5,616703,244576,788934.5,143903,514976.5,735853,1049758.5,549400,703950.5,606271.5,747363
33069414,129208,,,73410,,,16844,150537.5,75375,46990,,
33833523,1277492,2679240.5,598804.5,2249721.5,799152.75,1306405.5,2652983.5,4918300,1060527,1018638,1092773.5,1730609
33833893,407683.5,607018,386087,1729338.5,382983.25,636967.5,847952.5,2848583,603911.5,563107.5,,264327
33839876,,,101414.5,,,18799,,,69008,9888,110013.5,31540.5
33986608,131802.5,,,496259,,41768.5,160588.5,462844,,160115,95202.5,
33986964,,,,28595,,,192119,69274,,,,
33988767,,,79800,,,,,,,,20067,40649.5
34136050,330290,801082,229472,544613,,236347.5,826950,904389.5,451420,710132.5,966826,1179182.5
34138531,813090.5,436738,113988,983315,41390.5,560274.5,1420637.5,2434077.5,802701,1273487,1475482,1625820.5
34145067,91476.5,,,243074,,,29319,248269.5,154093,85860,272605,
34145568,,,,,,,12646,,,,211333,108105.5
34149706,,,,111501.5,,,,,,,588678,940553
34170249,16319,,,113535,,28986,,126722.5,83306,,215105.5,
34202267,618658,919715,338936,932013.5,109247.5,449786,1463860.5,2583461.5,686576,907428,1428953,2074697
34202986,758853.5,1124256,390132,1300129,345368,320786.5,862829,756275,706716,345032.5,871933.5,524643.5
34223660,484540.5,,33266.5,1158561,,256078.5,256208,,207522,122877.5,75673,
34231929,299538.5,170874.5,118571.5,833914.5,17155,234500,301662,714666,271245,257692.5,506130.5,693910.5
34245139,156661,265265,46146,435981.5,214221,185107,371419.5,609510,191846.5,107523.5,121346,
34250490,,,252453,,,282331,216457.5,,,,,
34255304,228437,,376621,101325,35626,398466.5,1143337,389253,788606.5,984989,,
34255431,87166.5,,40166,143266.5,,170294,225563,251757.5,167197,,606343,472910.5
34259688,,469187.5,155777.5,843296,,375134.5,,125701,,242386,,
34259713,2037775,2879872,1460390.5,3822882,134475,1319710.5,2587165,3890403,1692187,1688085.5,1825480,2798773
34265367,1428641.5,2846612,694609.5,2358018.5,1533910,1781042,1964493,2649000,1178338.5,1400820.5,1616164.5,2157448.5
34269574,217833.5,,129919,521382.5,295840.5,367672,355063.5,726430.5,,,328211.5,511214
34272588,341202.5,390009.5,220206,946003.5,,184707.5,446061.5,,497008,428489,358876.5,
34274197,352172.5,877907.5,195179.5,556358.5,,309738,777447,1272797.5,188399,137810,,
34285293,1064103.5,1554978,302488.5,1421345,,440438.5,471661,904829.5,384868,546799,715035.5,1204471.5
34287421,317733.5,406456,145903.5,562065.5,251047,155533.5,360826.5,587290.5,494569,382539,450469,489783
34291798,142380.5,,124721.5,748561,129999,68227.5,,,121318,,33947,
34410482,137349,470635,195294,594974.5,160717.5,144963,153802.5,181066.5,297133,296356,627753,296333.5
34820749,466323,643283,274324.5,971055,75494,376822.5,586613.5,888025.5,538999,367569,755328,834499
34831095,1131198,1450737,825559.5,3472525.5,400307,907030.5,608739.5,1286682.5,887981.5,1338112,1331281.5,754526
34832063,91941.5,318677,124715,697621.5,50999,290568,138007.5,72763,220697.5,104392,77779,116227
34836186,1585395,1370506,876556,2334949.5,93987,1181166,1163650.5,2179303.5,1963074,1837900.5,1630059,1811455
34842749,406730,262519.5,238475.5,67083,,210031,670816,686482.5,,255977.5,254701,234490
34862212,476783,310077.5,298528,603087.5,43626.5,691337,805997,714413,,172362.5,254620,461060
34862891,699384.5,831478,399346.5,1340701.5,,721661,320376,1007064,901422,919469,933725,859216
34880128,,,,,,182977.5,,,113558.5,185181.5,,
34882406,,230643,,,,,97563,261504.5,,,500767,732532.5
34882418,314730,601731.5,310711.5,689587.5,71175,418237,868376.5,1298230,586229.5,736942.5,,116789
34903235,359156.5,970089,243204,842802.5,,279916,,,,,,191504
34938334,,,,144701.5,,,,,,,391711,95745
35500933,9615,,,,,,,11894,,,,31780
35511032,732378,268696,281262,1339536.5,,611885.5,604369.5,633372.5,331454,151986.5,1430346,2193431.5
43555141,256818.5,26728,311810,222476.5,,67977.5,184955,218143.5,19731,92462,379026.5,77969
43784441,122215,385399.5,172689.5,568366.5,81313,58717,476406,,119588.5,234171.5,303337,
44452946,299055,,530643.5,,,76212.5,565389,684336.5,256649.5,,656774,715725.5
44576786,,683157.5,,,,,,,,,4113568.5,4972883
44596544,77294,120624.5,40967,181760,53594.5,154756,157135,336264.5,149921,106736.5,38334,
44676991,572741.5,457487.5,91077,639251.5,,135594,138008.5,655123.5,253325,98113.5,442466.5,
44789350,105902.5,95383,,144430.5,28261,,111613,291462,,,60107,117039.5
45061923,,,38472,,,93419,120203,,,,136619.5,
45594934,7341985.5,9084573.5,845280,2807544,1535322.5,1665316.5,5678421,8909278.5,8228474,10206756,8325139.5,8400820
45996980,597599,731865,138026,,,154558.5,398859.5,253913.5,,201454.5,,
47348698,5379072,7737177.5,1863334.5,8361528,421496.5,4284303.5,6906316.5,8411179.5,6930775,7454518,7139731.5,7716173
47349104,458078.5,1089657,,,41208.5,226547,,,,,419846,714546
47350169,3007117.5,4508545,1237349,4220195,112474,1009980,3145336,2634888.5,3207823,2840500,2248805.5,2947479
47350355,14610.5,,,49973,,,,,,9356.5,13130,
47352188,1149660,1061175,521315.5,1696692.5,18502,996798.5,590572.5,,730980,507855,99514.5,
47386695,1549961,1967571,,,1003275,1260218,,,,,611883.5,716706
47386829,618257.5,,394754.5,802056.5,472609.5,617311.5,480718.5,,465099.5,474538,255072,
47386855,252407.5,168216.5,106663,386373,,38763,244774.5,423571.5,230997.5,397160,,158917
47386933,214991,588196,512390.5,3134800,,94119.5,68074,293433.5,220498,216932.5,1325976.5,1137668.5
47387045,168443.5,172181.5,49080.5,389014.5,,366801,287009.5,435565.5,86618.5,143582.75,,48782.5
47387298,33076,485674,,,,597580.5,,,,,,
47387904,287347,369616,89163,546317.5,111552.5,211197,,,30910.5,56792.5,162530.5,34723
47388429,,242885.5,119273,,,154861,,,,,262760.5,
47388447,138700,117020.5,38986,,,42888,37333.5,,,,,123964
47389768,2926576.5,3306971,1255361.25,3868106.25,1575029,2490310,4410656,6790608,3254211.5,1974430.25,3696196.5,2554701.75
47390890,111011,56328,46411,,,217650,270092.5,340328.5,,,89109,196734.5
47393287,199243.5,,99860.5,561966.5,,34402,498831.5,263339.5,103448.5,151742.5,,
47396157,,,109979,,,30546,130088,143961.5,,,,
47398735,935787.5,369753.5,625430,1812369,15338,478328,1974422,2530163.5,1486042.5,1159940,180892.5,
47401768,255018,442042.5,179962.5,553241.5,,136480.5,420146,617148.5,315345.5,285239,,
47419222,43451,,,777639.5,,,,,335418.5,,,
47420976,,,64096,,58083,,,321863.5,,,,
47423742,,171134.5,,,,59793,,,,,,149009
47423856,23906,153374.5,,,,,,,,,817356.5,851324.5
47423963,919331.5,1173773.5,222386.5,1143067.5,230634,257269,172631.5,400239,833608.5,846928.5,,59960.5
47424143,101888,,149332,366843,63016,230969,129577,,,213259.5,,
47424181,242086,436454.5,116579.5,506279,,273700,399244,832977,381821,373515,,328414.5
47424611,13969489,22896456.75,409647,2635721.25,277100,2355871.75,3888971.5,8477457,19864265,25876633.5,8336311.25,11211781.75
47427034,1638952.5,2082197.5,1250427,3783415,12931,515825,1698365,3116092,1561487,1879174,1591322,1986103
47430626,865921,1404246,826533,2159557.75,334396.5,629016.5,869080.5,2102596.25,1020408.25,1055960,917063.5,1226770.5
47447822,1532105.5,3615024,979568,5220554.5,,929842.5,2593532,3863758,2292996.5,2178433,778182.5,940455.5
47448590,6516522.5,9621334,3339872,12290026,294651,3231513.5,8300839.5,14218797.5,8090428,9378747.5,7955370.5,8648933.5
47454680,679505,1110230,313286.5,1710971.5,,622386,889121.5,1738277.5,554330,574605,1014310.5,1460056.5
47456509,,,154060,,110774.5,,147842.5,,125517,,,
47460203,,,15075,,53579,41933.5,44755.5,27525,106103,,,
47460207,,154795.5,19380,70380,,116198.5,73125,200471.5,,,,
47460209,,104830.5,,,,56415,,,,,,58652.5
47465086,,,59184.5,,,275972.5,,,,,188520,257787.5
47480734,,162545.5,,306733.5,,129280,,,,,,53989
47497146,,,105255,170603,65870.5,,36382,309400,,,,
47533963,,217502,431677.5,1345102.5,,141967,66195,,624410,451831,453672.5,
47533999,,,71760.5,93768,,,,132589,94726.5,,,
47534062,4315002,5095824.5,4902824.5,16777138,1798259.5,10494065.5,12266994,21232672.5,16094490.5,16031632.5,,
47534723,101922,65140,55961.5,984307,,,22875,76175,73328,73293,104005,17657
47540085,1582953.5,1648713,,,,523839.5,,,,,64090.5,
47570264,413936,576966,319777,598336.5,213968,341227,595030,1148903,447439,484291.5,190855,276352.5
47572101,78930,,91880.5,135262.5,,83140.5,71735,,71030,53185,81780,
47572294,180094.5,317720,156616,139866,136592.5,192384.5,252892,427931.5,,264735.5,39490,
47573704,481669,506553.5,65979.5,513889.5,,245844,462147,519346,184981.5,,322601,165451
47574392,,,105247,426117.5,,87428.5,,,77498,,,
47602897,176435.5,,127420,599385.5,,446092,672494.5,,494185.5,647657,,
47610162,525001.5,476476.5,290392,1000127,263772,289859,264227.5,,548923.5,115274.5,516860.5,472433
47610262,119377.5,50698,92102.5,944123.5,25095.5,231548,257805,409472.5,201394.5,201309.5,452536,94995.5
47610842,44543,,42515,90894.5,17333.5,79253,57443,,109036,168856.5,134457.5,140510
47611029,,,46572.5,355988.5,49526,38723,96669,,,31905.5,,
47611042,249963,588658.5,254803,888301,53579,208252,442926,597277,109465.5,74806,81759,300155
47613467,2514374,2934148.5,1255060.5,3686867,1360299,1566069,2154988.5,3463247,2024242.5,1794949,2471217,2503433.5
47613501,22537,71826,,,,113334,,,,,68703,113633.5
47616882,,,46326.5,88739.5,,131692,,,,60333,,
47621620,679856,505703,240518.5,1724245.5,42046,506838.5,674041.5,1128726.5,397353.5,736970.5,656280.5,458332
47622327,572526.5,915390.5,314907,1005924.5,,136928.5,1291743.5,1538573,688912,808787.5,,
47622648,47304,,,,,,,,,,39253.5,82372.5
47631528,247641.5,274332.5,,,132140,119417.5,,,,,91687,572265
47643859,953640.5,449554.5,339287.5,1439940.5,636823,833242,956445,2023396,328373,386474.5,754101.5,884506
47645742,246613,315416,153337,405713.5,,226857.5,402038,560397.5,269551.5,312476.5,327548,358886
47647695,680480.5,933612.5,580471.5,1346597,,557065.5,926703.5,1392994.5,692270.5,586592,711792,882243.5
47662878,126466,159837.5,166419,300237,,197572,511011,505440.75,,326618,,307896
47679522,2856600.5,5974692,1880238,7902133,215787,3445028,5507945,8056159.5,,3133792,2968211.5,4379677.5
47918487,448758,947587,506949,1123981.5,150114,527603,1012111.5,1502022,559847.5,760963,403616,746779
47918569,,,58769.5,,,,166372,268044.5,,,67434.5,183906
47918798,,,314982,,,,,56582.5,,,36450,
47926609,342061.5,353660.5,158386.5,617809.5,,318600.5,294959,,425030.5,322673.5,,
47928271,57530,37748,65490.5,88162,,,237703.5,361632,138740.5,206891,15333,139351.5
47929097,,,,403176.5,,58132.5,201565.5,420660.5,161312.5,113908,,
47949927,266010,195739,261396,574178,305820,654509,323820,57329,583724.5,244423.5,424359.5,177594
47964873,216860.5,325738.5,,567646,,46217.5,,,758829,527923.5,89999,
47999784,415194.5,665296.5,323137,839277.5,,498818.5,472123.5,625074,117385,424520,,413397.5
47999827,,,65086,375404,13945,,,286548.5,202220.5,,,83029.5
47999957,,,27514.5,169928.5,,78908.5,129296,177670,,,,42128
48004659,,322158,,199970.5,,630485,,438038,,,,
48008702,86496,83903.5,,218918.5,,,,,,,,
48008876,,,,161852.5,,,163440,,95082.5,,100625,
48010195,297058.5,,44585.5,226628.5,,184733.5,134891.5,,,,,239308.5
48019473,559165.5,831963.5,171691.5,565701.5,,426589,102263,716969.5,288160.5,316522.5,530142.5,671714.5
48028567,303199,483862.5,225724,582707.5,391278.5,340503,357620.5,608877,301918.5,392302,148072,325417.5
48030025,45212,,,175860.5,,,,,,,88359.5,173549.5
48035417,725736.5,1646731.5,479221,1078133.25,49724.25,749682,1011779,2305002.75,1193097,1357533,322056.75,437038
48060573,,144858.5,,75378.5,,37978,,,,,,
48070648,136224.5,142462.5,,,,133928,54886,84134,,127561.5,64285.5,
48091775,,,14773,58157.5,,,,53393,,,,
48092160,8462013,7550425,3006551,,2829552.5,6539516,9156055.5,13881405.5,11550722,12751339.5,7569586,4386975.25
48110808,907442.5,1461731,583223,2300621,,529008,867902.5,1828893.5,952017,1252195,1392150,1537530.5
48124699,276175,560731,,275896.5,,53000,163817,,188093.5,198169,278772,223208.5
48125259,502585.5,353880,208633,1624371.5,,355476,706626,606624.5,739161.5,530512,1027527.5,837164.5
48131010,,,123411.5,603142.5,,177760.5,,,,,,
48138359,68478.5,,,209572.5,,,92444,239585,,,86864.5,
48150564,,108892,,184088,,,,118381.5,74157.5,,,
48169025,568630,1077232,159139.5,399289,6997,583979,695828,896087,537349.5,600825,467601,583838.5
48192071,963062.5,2332367,461207.5,2102100,,777046,870072,2129826.5,548898.5,861431.5,1474255.5,1956638
48193084,135016,,46454,,,46609,,,,,,157800
48194788,,,,217450,,,59700.5,,,79893,,
48215648,,,,421751,,116644,,522276.5,,,129349,353275.5
48226145,962288,1374105.5,643907,2284065,336100,624854,1423891,1433446,1233886.5,1406667.5,1118888,1040011.5
48226866,311576.5,152442.5,182971,960523,70096.5,191596.5,164216,183469,391382,78422.5,564695,852410.5
48238564,564893.5,1061955.25,402169.25,1142622,303164,295527.5,773410.75,886377.25,585579.25,738497,483609,694562
48251215,404978.5,264714.5,147560,505912,,343839.5,314553,317837,454425,599089.5,577620.5,628888
48256150,1402715,3048415,,,84008,1598765,,,,,589219.5,1108047
48306964,263984.5,544464.5,181855.5,519775.5,246031.5,339449,456474,723511,,187890.5,,
48320427,,,,,55136,589675,,,,,,784721.5
48321510,,,27062.5,,,,,,,,2718770.5,2740618
48322632,,,,614741.5,,,,,,143396,,104882
48348573,99172.5,,13784.5,44030.5,,,,,,,,28049
48348623,193132,517268,245446.5,1249745,,189310.5,,,,,291057,
48349315,,,,35326,,42868,77263.5,,,,,
48349499,248460.5,313015,172763,504748,,37000,352002.5,510223,382568,117941.5,537805,341120.5
48356219,18589,18737,,299292.5,,,32190,,,,,
48360649,290981.5,257944.5,55382,242942,,248403,121587,249789.5,561037.5,154345.5,826359.5,424165.5
48366330,,306920,131162,576266,32355.5,319384.5,626426.5,952216.5,410864,531248.5,78350,58890
48371334,192404.5,189680,70347.5,365497,,492578.5,404841,1114087,,209733,267922.5,16123
48373350,155770,440524,168973.5,832833.5,5175,228323.5,324687.5,545775,287007,578921,556890.5,642379.5
48374443,,,,,,151046.5,,,,,586782,476744.5
48389762,891639.5,1576452.5,287477,1936294.5,71921,617188,972340,309797.5,719224,1154192,1385442.5,307232
48402771,,166527,,1099157.5,,,93167,87327.5,493385,,210377.5,58183
48418486,210854.25,41592,494921.75,182859,25245.5,108498.25,779050.25,2939115.5,189831.75,,262655.5,271618.5
48424204,240200,593355,149485.5,,,176099.5,487821,601392.5,356483.5,564396.5,385955.5,595680
48430967,,,,,,,170294,208090,,,1461345.5,1909218.5
48431548,87563.5,,,228529.5,,,,,,,56594,
48449887,193947,367312.5,171363,657934,,169080,417704.5,423055,131200.5,272315,105333.5,147759
48487955,,,,,60149,53741,,,,,,83466
48489181,,,,,,65386.5,41607,433582.5,364752.5,111877,150605,256167.5
48490714,,,89747.5,348141.5,,,204262.5,,,,74039.5,154724
48516703,,160616,,,,,,84431.5,,,,79644.5
48926193,132974.5,162142,182953,489964,193348,194782.5,50714,703511.5,79492.5,,140840,261879
48944938,1212832,1673528,472933,4332033,,573075.5,1903642.5,4076212.5,2500128.5,2628597,1230165,596809
49116912,,,37863,,,74483.5,,,71903,197046.5,,
49232644,121365,145902.5,46877.5,386488,95249,121086.5,193986,132769,357408,262431.5,291798,96782
49359292,910842.5,,266762,703597.5,31964,675723.5,631142.5,1128068,153319,550257,784495.5,624077
50089623,354934,,123891.5,221813,317170.5,319347,869648,1403236.5,854726.5,1085393.5,446818,386739.5
59602779,,,35160.5,220612,,92488.5,,,38070,,,
59604040,,,54067.5,98594.5,,,109990,159332.5,141155,,,
59610481,,30816,,,,53236.5,31168,,59133,,,
59611620,147866,374465,128002,166925,237458,194985.75,412656.5,197374,211503.5,269402,72986,243129
59614306,269970.5,658837.5,108126.5,498900.5,23462,255413.5,437042,561375,161171,,234004,522177
59615015,,,134961,176028.5,,,,,,28731,,
59615241,722606.5,1436939,276475.5,754564,22169,644946,1745836,2473542.5,835916.5,1215168.5,1448819.5,1991097.5
59615320,306672.5,692507.5,318472.5,1122283.5,,279693.5,923060,1487694,457048,716240.5,1325682.5,1833805.5
59617227,190092,466106.5,133854,463290.5,,257973.5,560970,600076.5,61757.5,,157046.5,595185
59636969,335310,631517,,211583.5,,208429,,,91924.5,,98933.5,
59648503,95837.5,160387.5,,154377,,104925.5,130239.5,,,200777,,
59655510,58164,104956,112287,,141519.5,,160984,380362,50721.5,,122635.5,94116.5
59678812,,,133804.5,2157217.5,,,,2696838,,,,
60426936,207747,,,,,,108990.5,,,,103321.5,
60438575,476870.5,919873,331814.5,2037044,,676252,1016091.5,1599707,242871,127565,647589,948298
60484063,2538363.5,2892595.5,103698,127523,44311,132436.5,,234818.5,586261.5,,,
61144436,222552,439952,60297.5,327049.5,237618.5,164027,266366.5,,,146175,,112776.5
61225763,52284,,42695,242451,,126076.5,,,,,55631.5,
61232693,630653,1215344.5,454629,770805.5,,501789.5,951253,1077085.5,505005.5,548181.5,457500,356573.5
61237480,2088952,2621049.5,1104538.5,3994742.5,667799,2089521,2086053,3308071.5,2036066.5,2589591,1793289.5,1329342
61323005,25936.5,,11164,,,95385.5,,,,,,
61776336,,,,291633,,100500.5,,,,,,122615.5
61780751,1225397.5,1760303.5,468578.5,2194064,115407.5,1406181.5,778465,1561764,1164733,1018155.5,1641798,1177693.5
62022475,415344,154681.5,,1862650.5,,,,1083672,760041.5,1081476,454724.5,396954
62528760,359377.5,542522,104967.5,494535.5,,319111.5,434632.5,357483,539914.5,149414,152453.5,86729
63026599,111240.5,,101426.5,435153,,221681.5,48726,153835.5,123519.5,99928,21356,
63027537,396866,169441.5,150366,1394136.5,250176,220977.5,,440772.5,542367,563797,771809.5,634950
63577877,329221,184788,,449124,,16350,183837,383330.5,188965,294611.5,,
63618750,3330128,2676571.5,1224582.5,5600503.5,374029.5,2166740,2731864,3038319.5,3275851,3309476,476981.5,176808
63708170,,,,,,,,401294.5,,,325385,608334.5
64474143,186589,71165,,,,56715,,,,,,
66315758,172999.5,165251.5,82852,222320,,89415,225905,152712.5,,,190592,234517.5
66446053,122302,56307.5,42681.5,,,,,,,42050,95358.5,58667.5
66947224,56296.5,13555,99651,129127,,78730.5,24663,,,,,
66950732,,,30453.5,87628,,,,,,,,292674
66968155,73975,151593.5,119419.5,415114.5,19748,91685,241460.5,293017.5,12798,81406.5,,
67237112,308792.5,67040.5,146449,1260764.5,371740,352873.5,224400.5,507390,435519.5,577630.5,679131.5,768028.5
67255119,1179717.5,1976780,547807,2513707.5,118790,897578,579784.5,1230564.5,445004.5,666767,863005.5,522022
67367247,,176643,146433,624799.5,66326,343066.5,840872.5,1075481.5,713599,539969.5,,
67447316,236693.5,452124,119540,612989.5,,163871,520125,698695.5,419862,399132.5,,
67459371,,46016.5,131067.5,284275,,,,,,,26917.5,
67473860,,,131232,506805.5,,68465.5,119805,221071,94127.5,59556.5,82510.5,
69078108,,,385353.5,,143075,333263.5,65960.5,51181,,,,
69079273,,105464.5,,,,37751,,,278312.25,302237,83313.5,197417.5
69091194,,,333178,,19907,,,,155667.5,,,
69095105,263138.5,699328,213356,396267,,317283.5,,,137512.5,,122420,150152
69100687,17276.5,,59280.5,,,51118.5,,,,,,
69105869,,383939.5,116791.5,1691098.5,443516.5,228808,,,95952,,,
69113200,,,256888.5,,,,817450,959545.5,305302.5,266333.5,,
69127879,,,33666.5,,11945,63500,,,,,,
69136696,224551,,,388044.5,,,349949,539761.5,,,,
69139350,84058.5,,626687.5,67899,,333144.5,656136,800901.5,675457,481282.5,52038.5,
69139875,,,128401.5,219222.5,10908,,166454.5,239204,65466.5,59999,,
69140475,906882.5,332375.5,1097523.5,2407204.5,,818529.5,848385,778866.5,384859.5,431934.5,301020,860122
69167856,119340.5,450384,,,,,,,,,,252146.5
69168376,,,30600,,,,69495,96907.5,,34396,,
69169124,140041,,,,,,185916.5,,401227.5,,,192571.5
69176157,541207.5,760196.5,425903.5,2021906.5,535749,393491.5,1463888,2463486.5,1845260,2257374.5,348647,379594.5
69181114,,173045.5,88019.5,269857.5,,147895,129095.5,,114096,124806.5,,165555
69225838,309748,410391,280555,1175065,460659.5,405130,951665.5,2176284,957908.5,986044.5,,
69227583,,52272.5,49417.5,622410.5,,45668,83048,31564,112482.5,207404.5,193702.5,145062
69256263,547887.5,896075.5,333842,670345.5,,779491,1020308,1308449,653932.5,648525,,
70674565,501557.5,324504.5,306478.5,652853,90249.5,162367.5,149910,237214.5,35351.5,115901.5,190628,297796.5
70674613,431921,250453.5,161255,688319,,,,,180673.75,417036,,33653
70674627,33863.5,60905,,,,,,,,,49202.5,68433
70674649,85105.5,,,194265.5,,,,,,,601909.5,568049
70674730,825031.5,614431,321030.5,1728275,254821.5,363639,383773,846749.5,874867.5,760096.5,1040395,1325842.5
70674883,75294.5,110132,66327.5,76035.5,,133106,,87805,216575,192430.5,163993.5,210241.5
70678920,89145,106260,35524.5,,27072,,22834,76357.5,36736.5,91227,96334.5,77485
70690973,92109.5,117635.5,65095.5,311444,,,85955,374402.5,117113,83881,,144412.5
70693825,,158447.5,74492.5,811190,103313.5,96890.5,,,,,1025234.5,1153978
70705457,98182,,,,,,,,,,338074,235874
70730288,,,,,,,,,,,239660.75,850846.5
70731002,304507.5,255311,87045,180857.5,,61487.5,267330,59422,366809.5,113278.5,,
70741349,131766.5,,,131627,,,155487.5,,,143858,,
70757559,1387639.5,2234029,768357,1906676,139097.5,890668.5,2533271,3756545,1540201,2113838,3029043,3954635
70758902,185206.5,737621.5,248596.5,814667.5,,171997,622018.5,270758,596139.5,669083.5,505559,570706.5
70797792,256776,1029831.5,189449,740504,,,,769791,333137,,,507992.5
70837293,,,41743.5,,,59260.5,,,185968,,,
70838233,804355,1269133.5,481377.5,1688674,284131.5,605038,1249462,1541052.5,1046335.5,994776,284980,332576.5
70839113,712679.5,878284.5,181276,922431,379769,293588.5,602977,902720,388272.5,550044,261689,566256
70856018,455789,617490,181584,706467,,304025,294988.5,950376.5,498083.5,722709,161135,476940.5
70862572,169537.5,,,,,,,,,,5901002,6083227.5
70869306,91015,,,114115.5,,,,,76594,,1172598.25,2075909.5
70873520,238056.5,,111453,731273.5,,202091.5,,,86764.5,74755,53820.5,269920
70876696,3697091,4445323.5,2280263.5,4450975,411947.5,2433068,3012072,4612039.5,2230155,2895052.5,968029.5,1455668
70883386,164387,61299.5,,207441.5,,127802.5,,,,,,
70884604,845464.5,1847891.5,720781,1839229.5,,629786.5,1315758.5,2434362.5,985390,1319366,438810,390006.5
70888681,,613551,65815,628124,,334598,,209534,498049.5,701642.5,89264,294671
70927161,,,34247.5,321804,,,17532.5,20991,136911,91640,22014,
70935859,,,,107024,,15668.5,,26434.5,11461,,50923.5,84408.5
70936545,158033,196983.5,,,,173418,126540,,,,,
70945815,1040699,1506517,547146.5,876937.5,606304.5,,,1904321.5,652112.5,662371,,
