Mass_Tag_ID,Ref_ID,Reference
7816475,26582,IPI:IPI00218319.2
7816475,26526,IPI:IPI00178083.2
7816475,23311,IPI:IPI00374397.2
7816475,10993,IPI:IPI00455050.1
7816475,10884,IPI:IPI00442894.1
7816475,10868,IPI:IPI00442122.1
7816475,9848,IPI:IPI00296039.7
7816475,9654,IPI:IPI00220709.3
7816475,9422,IPI:IPI00216135.1
7816475,8476,IPI:IPI00013991.1
7816475,8137,IPI:IPI00000230.5
7816475,2835,IPI:IPI00010779.3
7816475,38918,IPI:IPI00377005.1
7816475,9467,IPI:IPI00216975.1
7816525,44847,IPI:IPI00447356.1
7816525,19515,IPI:IPI00019599.1
7816525,44857,IPI:IPI00472498.3
7816525,47196,IPI:IPI00514724.1
7816525,42541,IPI:IPI00019600.1
7816525,20395,IPI:IPI00397947.1
7816525,42763,IPI:IPI00478005.2
7816525,41438,IPI:IPI00030962.7
7817215,11912,IPI:IPI00008223.3
7817215,40549,IPI:IPI00008219.1
7824405,26323,IPI:IPI00024057.2
7824405,27196,IPI:IPI00550363.1
7829009,1251,IPI:IPI00298994.3
7829145,36576,IPI:IPI00550965.1
7829145,36584,IPI:IPI00553150.1
7829145,36556,IPI:IPI00465233.1
7829535,31546,IPI:IPI00220642.4
7835804,21889,IPI:IPI00383751.1
7835804,29876,IPI:IPI00020599.1
7836519,12342,IPI:IPI00031522.2
7840206,1251,IPI:IPI00298994.3
7843431,43787,IPI:IPI00024175.3
7843431,43829,IPI:IPI00218372.1
7846758,34980,IPI:IPI00025252.1
7854361,36609,IPI:IPI00028004.2
7854770,28245,IPI:IPI00419307.1
7854770,28329,IPI:IPI00554737.1
7854770,5595,IPI:IPI00335449.3
7854770,5126,IPI:IPI00294178.1
7854770,28167,IPI:IPI00168184.5
7867719,1251,IPI:IPI00298994.3
7867870,1251,IPI:IPI00298994.3
7879128,26683,IPI:IPI00298961.3
7879505,8773,IPI:IPI00028006.1
7885517,31493,IPI:IPI00218782.2
7903049,31285,IPI:IPI00168235.4
7903049,13959,IPI:IPI00420014.2
7904345,19456,IPI:IPI00013508.3
7935283,28341,IPI:IPI00005161.3
7935283,28330,IPI:IPI00000477.1
7970857,21086,IPI:IPI00009865.1
7970857,18454,IPI:IPI00384444.4
7970857,59933,KRHU0
7970857,58987,IPI:IPI00375908.1
7970857,52440,IPI:IPI00218819.1
7970857,52359,IPI:IPI00217963.1
7970857,29698,IPI:IPI00383111.1
7970857,1324,IPI:IPI00328103.1
7970857,13439,IPI:IPI00375911.1
7970857,14451,IPI:IPI00479902.1
7970857,7420,IPI:IPI00473111.1
7970857,5736,IPI:IPI00375910.1
7970857,4613,IPI:IPI00217963.2
7970857,1883,IPI:IPI00443048.1
7970857,1784,IPI:IPI00418663.3
7970857,29653,IPI:IPI00295684.1
8076758,43176,IPI:IPI00411463.2
8076758,47261,IPI:IPI00414489.1
8076758,43023,IPI:IPI00003815.1
8076758,18691,IPI:IPI00412473.1
8215106,30240,IPI:IPI00216694.1
8215106,30428,IPI:IPI00477225.1
8215106,29860,IPI:IPI00010471.1
8221140,24045,IPI:IPI00021263.3
8222783,15674,IPI:IPI00219365.2
8222783,16944,IPI:IPI00514912.1
8222793,19456,IPI:IPI00013508.3
8222794,63830,IPI:IPI00217906.1
8222794,63957,IPI:IPI00328202.2
8256851,4443,IPI:IPI00216171.2
8309127,34337,IPI:IPI00075248.5
8309127,34450,IPI:IPI00550073.1
8309127,34449,IPI:IPI00549728.2
8309127,34381,IPI:IPI00386621.1
8328372,16289,IPI:IPI00396479.1
8328372,24045,IPI:IPI00021263.3
8328372,24273,IPI:IPI00180776.2
8328372,50085,IPI:IPI00021263.1
8328372,55624,IPI:IPI00396492.1
8328372,62582,IPI:IPI00180776.1
8331310,3075,IPI:IPI00018146.1
8331498,31851,IPI:IPI00375531.1
8331498,30661,IPI:IPI00012048.1
8345268,26224,IPI:IPI00010720.1
8438263,26526,IPI:IPI00178083.2
8438263,26582,IPI:IPI00218319.2
8438263,26583,IPI:IPI00218320.2
8438263,26774,IPI:IPI00382894.2
8438263,27095,IPI:IPI00477649.1
8438263,27115,IPI:IPI00478716.3
8438263,27127,IPI:IPI00479185.1
8438263,9361,IPI:IPI00183968.1
8439088,27127,IPI:IPI00479185.1
8439088,38918,IPI:IPI00377005.1
8439088,32580,IPI:IPI00455401.3
8439088,26583,IPI:IPI00218320.2
8439088,26526,IPI:IPI00178083.2
8439088,26582,IPI:IPI00218319.2
8439088,27115,IPI:IPI00478716.3
8470694,19456,IPI:IPI00013508.3
8470740,29203,IPI:IPI00030154.1
8470740,29464,IPI:IPI00479722.1
8470740,36489,IPI:IPI00374179.1
8471334,35946,IPI:IPI00554778.1
8471334,47159,IPI:IPI00376165.2
8471334,42096,IPI:IPI00220828.4
8471334,35834,IPI:IPI00299633.3
8471334,31862,IPI:IPI00376163.2
8471334,45940,IPI:IPI00180240.2
8474665,15674,IPI:IPI00219365.2
8474665,16944,IPI:IPI00514912.1
8490875,29488,IPI:IPI00000816.1
8503968,26582,IPI:IPI00218319.2
8503968,26583,IPI:IPI00218320.2
8503968,38918,IPI:IPI00377005.1
8503968,27127,IPI:IPI00479185.1
8503968,27115,IPI:IPI00478716.3
8503968,27095,IPI:IPI00477649.1
8503968,6575,IPI:IPI00413340.1
8503968,26526,IPI:IPI00178083.2
8503968,38423,IPI:IPI00414662.1
8503968,38380,IPI:IPI00145540.5
8503968,7070,IPI:IPI00455563.1
8503968,26774,IPI:IPI00382894.2
8505148,29488,IPI:IPI00000816.1
8505148,38965,IPI:IPI00086909.4
8505148,1985,IPI:IPI00455865.1
8505148,45526,IPI:IPI00396452.3
8507771,46003,IPI:IPI00329801.9
8541188,27095,IPI:IPI00477649.1
8541188,41883,IPI:IPI00216134.1
8541188,26582,IPI:IPI00218319.2
8541188,26526,IPI:IPI00178083.2
8541188,26774,IPI:IPI00382894.2
8541188,27115,IPI:IPI00478716.3
8541188,27127,IPI:IPI00479185.1
8541188,29536,IPI:IPI00018853.1
8541188,33711,IPI:IPI00218820.1
8541188,9467,IPI:IPI00216975.1
8541188,11495,IPI:IPI00513698.1
8541188,31969,IPI:IPI00384369.2
8541188,7070,IPI:IPI00455563.1
8541188,10993,IPI:IPI00455050.1
8541188,2835,IPI:IPI00010779.3
8541188,8137,IPI:IPI00000230.5
8541188,8476,IPI:IPI00013991.1
8541188,8490,IPI:IPI00014581.1
8541188,9361,IPI:IPI00183968.1
8541188,9422,IPI:IPI00216135.1
8541188,9654,IPI:IPI00220709.3
8541188,10868,IPI:IPI00442122.1
8541188,9848,IPI:IPI00296039.7
8557476,5337,IPI:IPI00302592.1
8557476,5560,IPI:IPI00333541.3
8558064,26323,IPI:IPI00024057.2
8558064,27196,IPI:IPI00550363.1
8559031,25470,IPI:IPI00289499.3
8590870,11145,IPI:IPI00457282.1
8590870,28799,IPI:IPI00012011.3
8621432,34980,IPI:IPI00025252.1
8621511,43005,IPI:IPI00549886.1
8621511,5308,IPI:IPI00301058.4
8622938,35362,IPI:IPI00220278.4
8622938,39988,IPI:IPI00376572.2
8622938,46638,IPI:IPI00033494.2
8622938,48106,IPI:IPI00220573.3
8635420,43784,IPI:IPI00021347.1
8635420,43878,IPI:IPI00386512.1
8635420,43936,IPI:IPI00472476.1
8639589,2470,IPI:IPI00000861.1
8639589,6090,IPI:IPI00386803.3
8643257,36379,IPI:IPI00003949.1
8643268,24337,IPI:IPI00219953.1
8643268,24914,IPI:IPI00514049.1
8643268,24932,IPI:IPI00514929.1
8649410,25470,IPI:IPI00289499.3
8649413,29203,IPI:IPI00030154.1
8649413,29464,IPI:IPI00479722.1
8649413,36489,IPI:IPI00374179.1
8649471,43288,IPI:IPI00020008.1
8652585,8386,IPI:IPI00010414.3
8665044,26774,IPI:IPI00382894.2
8665044,41883,IPI:IPI00216134.1
8665044,33711,IPI:IPI00218820.1
8665044,31969,IPI:IPI00384369.2
8665044,29536,IPI:IPI00018853.1
8665044,27095,IPI:IPI00477649.1
8665044,26582,IPI:IPI00218319.2
8665044,26526,IPI:IPI00178083.2
8665044,23311,IPI:IPI00374397.2
8665044,11495,IPI:IPI00513698.1
8665044,10993,IPI:IPI00455050.1
8665044,2835,IPI:IPI00010779.3
8665044,10868,IPI:IPI00442122.1
8665044,9848,IPI:IPI00296039.7
8665044,9654,IPI:IPI00220709.3
8665044,9467,IPI:IPI00216975.1
8665044,38918,IPI:IPI00377005.1
8665044,9422,IPI:IPI00216135.1
8665044,27127,IPI:IPI00479185.1
8665044,8490,IPI:IPI00014581.1
8665044,8476,IPI:IPI00013991.1
8665044,8137,IPI:IPI00000230.5
8665044,10884,IPI:IPI00442894.1
8683666,29860,IPI:IPI00010471.1
8689554,26526,IPI:IPI00178083.2
8689554,38918,IPI:IPI00377005.1
8689554,33711,IPI:IPI00218820.1
8689554,27127,IPI:IPI00479185.1
8689554,29536,IPI:IPI00018853.1
8689554,27115,IPI:IPI00478716.3
8689554,27095,IPI:IPI00477649.1
8689554,26774,IPI:IPI00382894.2
8689554,26583,IPI:IPI00218320.2
8689554,26582,IPI:IPI00218319.2
8689554,41883,IPI:IPI00216134.1
8689554,8476,IPI:IPI00013991.1
8689554,11495,IPI:IPI00513698.1
8689554,31969,IPI:IPI00384369.2
8689554,8137,IPI:IPI00000230.5
8689554,8490,IPI:IPI00014581.1
8689554,9361,IPI:IPI00183968.1
8689554,10993,IPI:IPI00455050.1
8689554,9467,IPI:IPI00216975.1
8689554,9654,IPI:IPI00220709.3
8689554,10868,IPI:IPI00442122.1
8689554,9848,IPI:IPI00296039.7
8689554,2835,IPI:IPI00010779.3
8689554,9422,IPI:IPI00216135.1
8689643,46979,IPI:IPI00300341.5
8689643,47585,IPI:IPI00013109.1
8695280,27127,IPI:IPI00479185.1
8695280,52385,IPI:IPI00218319.1
8695280,51699,IPI:IPI00176998.3
8695280,51730,IPI:IPI00178083.1
8695280,54751,IPI:IPI00382894.1
8695280,38918,IPI:IPI00377005.1
8695280,52386,IPI:IPI00218320.1
8695280,6575,IPI:IPI00413340.1
8695280,27095,IPI:IPI00477649.1
8695280,26774,IPI:IPI00382894.2
8695280,26583,IPI:IPI00218320.2
8695280,26582,IPI:IPI00218319.2
8695280,26526,IPI:IPI00178083.2
8695280,9361,IPI:IPI00183968.1
8695280,27115,IPI:IPI00478716.3
8695280,52373,IPI:IPI00218115.3
8696634,55390,IPI:IPI00395700.1
8696634,17254,IPI:IPI00013894.1
8716983,7323,IPI:IPI00470783.1
8716983,8555,IPI:IPI00018117.1
8736913,31546,IPI:IPI00220642.4
8753699,8475,IPI:IPI00013944.2
8753699,11286,IPI:IPI00477313.1
8753699,28714,IPI:IPI00411624.1
8753699,11015,IPI:IPI00455415.1
8753699,8756,IPI:IPI00027569.1
8753699,9442,IPI:IPI00216592.1
8766089,2939,IPI:IPI00013808.1
8766089,19456,IPI:IPI00013508.3
8766333,2939,IPI:IPI00013808.1
8766333,19456,IPI:IPI00013508.3
8778381,1251,IPI:IPI00298994.3
8784413,4696,IPI:IPI00218816.5
8784413,5869,IPI:IPI00382950.1
8784413,11239,IPI:IPI00472787.1
8784413,11253,IPI:IPI00473011.2
8798519,43787,IPI:IPI00024175.3
8798519,43829,IPI:IPI00218372.1
8802267,4569,IPI:IPI00217465.4
8802267,17930,IPI:IPI00217467.2
8802267,27571,IPI:IPI00217468.2
8865289,6260,IPI:IPI00397526.1
8929732,1251,IPI:IPI00298994.3
8978911,37192,IPI:IPI00477513.1
8978911,37196,IPI:IPI00478687.1
8978911,37143,IPI:IPI00217473.4
8978911,6474,IPI:IPI00410714.1
8978911,5575,IPI:IPI00334432.3
8978911,37198,IPI:IPI00480146.2
9014946,15109,IPI:IPI00030781.1
9014946,17951,IPI:IPI00218188.1
9065615,31546,IPI:IPI00220642.4
9065615,43668,IPI:IPI00216319.2
9065615,62582,IPI:IPI00180776.1
9065615,55170,IPI:IPI00386513.1
9065615,52622,IPI:IPI00220642.1
9065615,52182,IPI:IPI00216319.1
9065615,52181,IPI:IPI00216318.1
9065615,29488,IPI:IPI00000816.1
9065615,24273,IPI:IPI00180776.2
9065615,24045,IPI:IPI00021263.3
9065615,12853,IPI:IPI00216318.4
9065615,10669,IPI:IPI00411765.2
9065615,8474,IPI:IPI00013890.1
9065615,3075,IPI:IPI00018146.1
9065615,50085,IPI:IPI00021263.1
9268055,5560,IPI:IPI00333541.3
9268055,11713,IPI:IPI00553169.1
9268055,5337,IPI:IPI00302592.1
9279579,19456,IPI:IPI00013508.3
9279789,27200,IPI:IPI00550917.2
9279789,26342,IPI:IPI00027257.1
9293819,28584,IPI:IPI00005159.2
9293819,28747,IPI:IPI00470573.1
9300876,24273,IPI:IPI00180776.2
9300876,29488,IPI:IPI00000816.1
9300876,3075,IPI:IPI00018146.1
9300876,8474,IPI:IPI00013890.1
9300876,10669,IPI:IPI00411765.2
9300876,12853,IPI:IPI00216318.4
9300876,24045,IPI:IPI00021263.3
9304502,2939,IPI:IPI00013808.1
9321225,19456,IPI:IPI00013508.3
9321253,5337,IPI:IPI00302592.1
9321253,5560,IPI:IPI00333541.3
9321253,11713,IPI:IPI00553169.1
9327721,15674,IPI:IPI00219365.2
9327721,16944,IPI:IPI00514912.1
9354658,13154,IPI:IPI00296099.3
9378054,13154,IPI:IPI00296099.3
9378061,1159,IPI:IPI00291005.7
9393581,5337,IPI:IPI00302592.1
9393581,5560,IPI:IPI00333541.3
9432932,155,IPI:IPI00003925.5
9432932,2339,IPI:IPI00549885.2
9446141,18202,IPI:IPI00299571.4
9447943,5337,IPI:IPI00302592.1
9447943,5560,IPI:IPI00333541.3
9461071,38992,IPI:IPI00376164.2
9461071,45940,IPI:IPI00180240.2
9461071,42096,IPI:IPI00220828.4
9461071,35834,IPI:IPI00299633.3
9461071,31862,IPI:IPI00376163.2
9461071,35946,IPI:IPI00554778.1
9461133,24356,IPI:IPI00220637.4
9461133,24927,IPI:IPI00514587.1
9464258,34330,IPI:IPI00031461.1
9464371,29860,IPI:IPI00010471.1
9470221,11810,IPI:IPI00002966.1
9470629,39938,IPI:IPI00003817.1
9470885,15674,IPI:IPI00219365.2
9470885,16944,IPI:IPI00514912.1
9470890,2808,IPI:IPI00010133.1
9475838,5272,IPI:IPI00299155.5
9489281,43829,IPI:IPI00218372.1
9489281,43787,IPI:IPI00024175.3
9496827,1251,IPI:IPI00298994.3
9502363,31493,IPI:IPI00218782.2
9502363,35139,IPI:IPI00026185.4
9502539,34174,IPI:IPI00018768.1
9507046,5337,IPI:IPI00302592.1
9507046,7483,IPI:IPI00477536.1
9507046,5854,IPI:IPI00382700.1
9507046,5853,IPI:IPI00382699.1
9507046,7758,IPI:IPI00480131.1
9507046,5852,IPI:IPI00382698.1
9507046,5560,IPI:IPI00333541.3
9507046,5011,IPI:IPI00289334.1
9507046,1757,IPI:IPI00413958.2
9507046,838,IPI:IPI00178352.3
9507046,5851,IPI:IPI00382697.1
9507046,5850,IPI:IPI00382696.1
9510179,39938,IPI:IPI00003817.1
9510390,2808,IPI:IPI00010133.1
9510638,31493,IPI:IPI00218782.2
9510638,35139,IPI:IPI00026185.4
9510901,39938,IPI:IPI00003817.1
9511489,10673,IPI:IPI00411984.4
9511489,21112,IPI:IPI00011488.1
9511489,47164,IPI:IPI00385784.1
9513054,1251,IPI:IPI00298994.3
9513622,29860,IPI:IPI00010471.1
9514362,15674,IPI:IPI00219365.2
9514362,16944,IPI:IPI00514912.1
9514711,1251,IPI:IPI00298994.3
9514850,5337,IPI:IPI00302592.1
9514850,5560,IPI:IPI00333541.3
9514875,21183,IPI:IPI00017256.5
9514875,21865,IPI:IPI00377066.1
9538562,15674,IPI:IPI00219365.2
9538562,16944,IPI:IPI00514912.1
9544212,1251,IPI:IPI00298994.3
9643745,13154,IPI:IPI00296099.3
9677255,27127,IPI:IPI00479185.1
9677255,52385,IPI:IPI00218319.1
9677255,52386,IPI:IPI00218320.1
9677255,52373,IPI:IPI00218115.3
9677255,51730,IPI:IPI00178083.1
9677255,38423,IPI:IPI00414662.1
9677255,38380,IPI:IPI00145540.5
9677255,60495,IPI:IPI00145540.3
9677255,27095,IPI:IPI00477649.1
9677255,26774,IPI:IPI00382894.2
9677255,26583,IPI:IPI00218320.2
9677255,26582,IPI:IPI00218319.2
9677255,54751,IPI:IPI00382894.1
9677255,26526,IPI:IPI00178083.2
9677255,9361,IPI:IPI00183968.1
9677255,6575,IPI:IPI00413340.1
9677255,27115,IPI:IPI00478716.3
9696233,10477,IPI:IPI00396482.3
9696233,10711,IPI:IPI00413440.1
9696233,24345,IPI:IPI00220301.4
9697143,15674,IPI:IPI00219365.2
9697143,16944,IPI:IPI00514912.1
9698210,42784,IPI:IPI00550488.2
9698210,35138,IPI:IPI00024102.3
9699419,2939,IPI:IPI00013808.1
9699419,19456,IPI:IPI00013508.3
9827728,17899,IPI:IPI00216256.2
9827728,18538,IPI:IPI00395750.3
9828178,15674,IPI:IPI00219365.2
9828178,16944,IPI:IPI00514912.1
9828412,64727,IPI:IPI00376163.1
9828412,31862,IPI:IPI00376163.2
9828412,65111,IPI:IPI00220828.1
9828412,65155,IPI:IPI00299633.1
9828412,65075,IPI:IPI00180240.1
9828412,42096,IPI:IPI00220828.4
9828412,35834,IPI:IPI00299633.3
9828412,35946,IPI:IPI00554778.1
9828412,45940,IPI:IPI00180240.2
9845326,1251,IPI:IPI00298994.3
9846558,23151,IPI:IPI00240675.1
9846558,23178,IPI:IPI00290110.3
9982467,34330,IPI:IPI00031461.1
10030723,1251,IPI:IPI00298994.3
10073765,29860,IPI:IPI00010471.1
10076941,41422,IPI:IPI00022446.1
10076941,42272,IPI:IPI00022295.1
10186214,5251,IPI:IPI00298497.3
10363604,9514,IPI:IPI00217975.3
11189635,13154,IPI:IPI00296099.3
12647064,39938,IPI:IPI00003817.1
12654139,19456,IPI:IPI00013508.3
12668526,35985,IPI:IPI00028091.1
12685437,28341,IPI:IPI00005161.3
12703363,15031,IPI:IPI00024067.1
12703363,16655,IPI:IPI00455383.1
12706536,17899,IPI:IPI00216256.2
12706536,18538,IPI:IPI00395750.3
12706536,17858,IPI:IPI00182856.9
12709931,1251,IPI:IPI00298994.3
12710117,8303,IPI:IPI00007263.2
12710117,11744,IPI:IPI00554811.1
12710117,32036,IPI:IPI00386354.1
12713064,26526,IPI:IPI00178083.2
12713064,27127,IPI:IPI00479185.1
12713064,27115,IPI:IPI00478716.3
12713064,27095,IPI:IPI00477649.1
12713064,26774,IPI:IPI00382894.2
12713064,26582,IPI:IPI00218319.2
12713064,9361,IPI:IPI00183968.1
12713064,26583,IPI:IPI00218320.2
12714206,19456,IPI:IPI00013508.3
12717392,19517,IPI:IPI00019884.1
12717392,2939,IPI:IPI00013808.1
12717392,3575,IPI:IPI00032137.1
12717392,19456,IPI:IPI00013508.3
12755213,11744,IPI:IPI00554811.1
12755213,8303,IPI:IPI00007263.2
12789048,5337,IPI:IPI00302592.1
12789048,5560,IPI:IPI00333541.3
12801819,19456,IPI:IPI00013508.3
12815311,44367,IPI:IPI00012093.1
12815311,44566,IPI:IPI00550748.1
12815311,37565,IPI:IPI00552426.1
12815311,25579,IPI:IPI00335281.1
12815311,25007,IPI:IPI00002212.1
12815311,9789,IPI:IPI00292827.3
12815311,9212,IPI:IPI00168350.3
12816867,43668,IPI:IPI00216319.2
12818244,5337,IPI:IPI00302592.1
12818244,5560,IPI:IPI00333541.3
12818244,11713,IPI:IPI00553169.1
12818402,1251,IPI:IPI00298994.3
13365600,30764,IPI:IPI00017704.1
13365600,32983,IPI:IPI00550516.2
13371898,33294,IPI:IPI00016513.3
13378221,41377,IPI:IPI00514027.1
13378221,18730,IPI:IPI00414676.5
13378221,18329,IPI:IPI00334775.3
13378221,5831,IPI:IPI00382470.2
13382254,24045,IPI:IPI00021263.3
13382254,24273,IPI:IPI00180776.2
13385656,2470,IPI:IPI00000861.1
13385656,6090,IPI:IPI00386803.3
13398665,43668,IPI:IPI00216319.2
13404087,15957,IPI:IPI00306301.1
13404087,12198,IPI:IPI00024087.3
13404485,36489,IPI:IPI00374179.1
13404485,29203,IPI:IPI00030154.1
13404485,29464,IPI:IPI00479722.1
13414380,15431,IPI:IPI00169383.2
13415225,19456,IPI:IPI00013508.3
13416786,15674,IPI:IPI00219365.2
13416786,16944,IPI:IPI00514912.1
13421335,14962,IPI:IPI00019502.1
13421335,16268,IPI:IPI00395772.3
13465550,15674,IPI:IPI00219365.2
13465550,16944,IPI:IPI00514912.1
13471131,19456,IPI:IPI00013508.3
13500572,2500,IPI:IPI00001639.2
13511838,5337,IPI:IPI00302592.1
13511838,5560,IPI:IPI00333541.3
14077642,14962,IPI:IPI00019502.1
14077642,16268,IPI:IPI00395772.3
14310086,31969,IPI:IPI00384369.2
14310086,26583,IPI:IPI00218320.2
14310086,26774,IPI:IPI00382894.2
14310086,27095,IPI:IPI00477649.1
14310086,27115,IPI:IPI00478716.3
14310086,27127,IPI:IPI00479185.1
14310086,28217,IPI:IPI00376594.2
14310086,29536,IPI:IPI00018853.1
14310086,33711,IPI:IPI00218820.1
14310086,38380,IPI:IPI00145540.5
14310086,38423,IPI:IPI00414662.1
14310086,26582,IPI:IPI00218319.2
14310086,41883,IPI:IPI00216134.1
14310086,9361,IPI:IPI00183968.1
14310086,26526,IPI:IPI00178083.2
14310086,2835,IPI:IPI00010779.3
14310086,8137,IPI:IPI00000230.5
14310086,35798,IPI:IPI00180173.4
14310086,8490,IPI:IPI00014581.1
14310086,9422,IPI:IPI00216135.1
14310086,9467,IPI:IPI00216975.1
14310086,9654,IPI:IPI00220709.3
14310086,9848,IPI:IPI00296039.7
14310086,10868,IPI:IPI00442122.1
14310086,10884,IPI:IPI00442894.1
14310086,10993,IPI:IPI00455050.1
14310086,11495,IPI:IPI00513698.1
14310086,8476,IPI:IPI00013991.1
14350105,31493,IPI:IPI00218782.2
14350105,35139,IPI:IPI00026185.4
14394068,19431,IPI:IPI00010896.2
14394068,20994,IPI:IPI00554767.1
14419756,1251,IPI:IPI00298994.3
14472126,1251,IPI:IPI00298994.3
14545492,14962,IPI:IPI00019502.1
14581559,42261,IPI:IPI00016832.1
14581559,42455,IPI:IPI00472442.4
14581559,66811,IPI:IPI00218491.1
14709720,31493,IPI:IPI00218782.2
14709720,35139,IPI:IPI00026185.4
14820955,23068,IPI:IPI00216230.2
14820955,22824,IPI:IPI00030131.2
14820955,23028,IPI:IPI00181409.3
14953397,1000,IPI:IPI00219299.1
14953397,1251,IPI:IPI00298994.3
15037563,38368,IPI:IPI00027799.2
15052122,21527,IPI:IPI00186966.3
15052122,21959,IPI:IPI00395680.2
15052122,34787,IPI:IPI00477833.1
15052122,34713,IPI:IPI00305486.3
15052122,34700,IPI:IPI00220791.2
15052122,32994,IPI:IPI00550792.1
15052122,21637,IPI:IPI00220997.1
15052122,4883,IPI:IPI00220996.1
15052122,5509,IPI:IPI00329733.2
15052122,4849,IPI:IPI00220587.1
15052122,4884,IPI:IPI00220998.1
15052122,33031,IPI:IPI00553064.1
15052122,4885,IPI:IPI00220999.3
15052122,4848,IPI:IPI00220586.1
15052122,4886,IPI:IPI00221000.1
15052122,4887,IPI:IPI00221001.1
15457661,1474,IPI:IPI00382733.1
15457661,200,IPI:IPI00006207.1
15898561,4096,IPI:IPI00166845.1
15898561,31773,IPI:IPI00328867.4
15898561,41584,IPI:IPI00479530.1
15898561,41509,IPI:IPI00394952.3
15898561,41500,IPI:IPI00383291.1
15898561,32827,IPI:IPI00479211.2
15898561,27098,IPI:IPI00477734.1
15898561,26254,IPI:IPI00013981.1
15898561,7897,IPI:IPI00515097.1
15898561,4717,IPI:IPI00219012.2
15898561,5099,IPI:IPI00292874.3
16570240,29860,IPI:IPI00010471.1
16578241,1251,IPI:IPI00298994.3
16730631,5862,IPI:IPI00382844.1
17111138,1251,IPI:IPI00298994.3
20759149,11149,IPI:IPI00457336.1
20924720,157,IPI:IPI00004237.1
20924720,21386,IPI:IPI00107745.2
20924720,22481,IPI:IPI00549437.1
20924720,59133,IPI:IPI00383446.1
20924720,48936,IPI:IPI00470619.3
20924720,67914,IPI:IPI00244567.2
20942859,41323,IPI:IPI00414954.1
20952224,2939,IPI:IPI00013808.1
20960227,17973,IPI:IPI00219077.1
20960227,28040,IPI:IPI00514090.1
20977237,43954,IPI:IPI00513722.1
20977237,41245,IPI:IPI00218493.6
21095848,9361,IPI:IPI00183968.1
21095848,26774,IPI:IPI00382894.2
21266711,37400,IPI:IPI00020906.1
21266724,31699,IPI:IPI00298547.3
21513228,5851,IPI:IPI00382697.1
21513228,5853,IPI:IPI00382699.1
21513228,5854,IPI:IPI00382700.1
21513228,7758,IPI:IPI00480131.1
21513228,5852,IPI:IPI00382698.1
21513228,5560,IPI:IPI00333541.3
21513228,5337,IPI:IPI00302592.1
21513228,5011,IPI:IPI00289334.1
21513228,1757,IPI:IPI00413958.2
21513228,838,IPI:IPI00178352.3
21513228,7483,IPI:IPI00477536.1
21513228,5850,IPI:IPI00382696.1
21530300,1251,IPI:IPI00298994.3
21530300,53366,IPI:IPI00298994.1
21530360,1000,IPI:IPI00219299.1
21530360,1251,IPI:IPI00298994.3
21530381,24927,IPI:IPI00514587.1
21530381,24356,IPI:IPI00220637.4
21532320,38703,IPI:IPI00291922.2
22029584,1251,IPI:IPI00298994.3
22971583,5129,IPI:IPI00294304.7
22971583,7954,IPI:IPI00550239.3
24868737,29860,IPI:IPI00010471.1
24895882,29860,IPI:IPI00010471.1
25088819,1251,IPI:IPI00298994.3
26049437,29860,IPI:IPI00010471.1
27026364,1159,IPI:IPI00291005.7
27843644,39137,IPI:IPI00019345.1
27843644,45898,IPI:IPI00412525.1
27843644,39226,IPI:IPI00550325.1
27843644,39132,IPI:IPI00015148.3
27843644,39197,IPI:IPI00414212.2
28788044,1251,IPI:IPI00298994.3
28837376,19456,IPI:IPI00013508.3
28848211,5337,IPI:IPI00302592.1
28848211,5560,IPI:IPI00333541.3
28915976,1251,IPI:IPI00298994.3
29181399,1251,IPI:IPI00298994.3
29211554,1000,IPI:IPI00219299.1
29211554,1251,IPI:IPI00298994.3
31014275,37418,IPI:IPI00101968.3
31014275,37493,IPI:IPI00396437.3
31014275,37538,IPI:IPI00456925.3
31024237,139,IPI:IPI00002647.2
31024237,11222,IPI:IPI00472164.2
31024237,57254,IPI:IPI00097790.1
31024237,61675,IPI:IPI00385921.1
31044770,1251,IPI:IPI00298994.3
31939972,17124,IPI:IPI00005162.1
31939972,17227,IPI:IPI00011791.1
31939972,39895,IPI:IPI00398933.1
32400484,28040,IPI:IPI00514090.1
32400484,17973,IPI:IPI00219077.1
32459796,14798,IPI:IPI00008274.3
32819492,14869,IPI:IPI00013219.1
32819492,15047,IPI:IPI00025644.1
33069414,52956,IPI:IPI00289966.1
33069414,53312,IPI:IPI00297636.1
33069414,54053,IPI:IPI00333757.1
33988767,1251,IPI:IPI00298994.3
34136050,5337,IPI:IPI00302592.1
34136050,5560,IPI:IPI00333541.3
34138531,5337,IPI:IPI00302592.1
34138531,5560,IPI:IPI00333541.3
34145568,18568,IPI:IPI00397834.1
34145568,31431,IPI:IPI00216699.1
34202267,1251,IPI:IPI00298994.3
34255431,5337,IPI:IPI00302592.1
34255431,5560,IPI:IPI00333541.3
34274197,11800,IPI:IPI00002459.3
34274197,13035,IPI:IPI00221226.6
34274197,25858,IPI:IPI00442825.1
34842749,1000,IPI:IPI00219299.1
34842749,1251,IPI:IPI00298994.3
34862891,43279,IPI:IPI00013454.4
34862891,43321,IPI:IPI00216532.1
34882406,1251,IPI:IPI00298994.3
35511032,2815,IPI:IPI00010270.1
47348698,14798,IPI:IPI00008274.3
47456509,29306,IPI:IPI00291936.3
48028567,23151,IPI:IPI00240675.1
